left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,asymmetry,asymmetry,asymmetry,asymmetry
,,,0.0,,7.102040816326529,,0.0,,,,,,0.0,8.620689655172416,,-7.931034482758619,3.586206896551726,,,8.448275862068968,,,,0.0,,-13.809523809523808,,0.0,,,,,,0.0,3.5862068965517224,,-0.1724137931034484,0.5172413793103452,,,-4.344827586206897,85.57692307692307,294.4444444444445,58.40000000000003,-4499.999999999995
,,,0.0,,,,,,,,,,,,,-10.413793103448278,,,,,,,,0.0,,-8.093023255813952,,,,,,,,,3.0,,-0.3448275862068968,0.5172413793103452,,,-7.413793103448278,,,,-2919.9999999999986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.482758620689655,,-0.137931034482758,0.6206896551724128,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.3793103448275872,0.6206896551724164,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.8620689655172384,0.4827586206896548,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.7586206896551708,0.5862068965517224,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275862068965516,,0.9310344827586228,0.5517241379310356,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3793103448275872,,1.137931034482758,0.4482758620689644,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7931034482758612,,1.0,0.7586206896551744,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6896551724137936,,1.3793103448275836,0.20689655172413524,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.379310344827587,,1.7931034482758648,0.3793103448275872,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,1.8965517241379324,0.4827586206896548,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,1.7586206896551744,1.137931034482758,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9655172413793132,0.4827586206896548,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9310344827586228,0.6206896551724164,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6206896551724128,0.275862068965516,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7931034482758612,0.8275862068965516,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3793103448275872,0.3103448275862064,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7931034482758648,0.8275862068965516,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
